"Daimakaimura / 大魔界村","daimakaimura","JP","SHu",1990,"NEC Avenue/Alfa System/Capcom / NECアベニュー/アルファ・システム/カプコン"
"André Panza Kick Boxing","andré-panza-kick-boxing","US","Hu",1991,"Nec / Loriciel"
"Chew-Man-Fu","chew-man-fu","US","Hu",1990,"Nec / Hudson Soft"
"Davis Cup Tennis","davis-cup-tennis","US","Hu",1991,"Nec / Loriciel/ITF"
"Fantasy Zone","fantasy-zone-us","US","Hu",1989,"Nec / Nec Avenue/Sega"
"Gun Boat","gun-boat","US","Hu",1992,"Nec / Accolade"
"Jack Nicklaus's Turbo Golf","jack-nicklaus's-turbo-golf","US","Hu",1990,"Accolade"
"Magical Chase","magical-chase-us","US","Hu",1993,"Turbo Technologies / Quest"
"Space Harrier","space-harrier-us","US","Hu",1989,"Nec Avenue/Sega"
"Super System Card ver.3.0","super-system-card-ver.3.0","US","Hu",1992,"Nec Home Electronics / Hudson Soft"
"Tiger Road","tiger-road","US","Hu",1990,"Nec / Victor Musical Industries"
"Time Ball","time-ball","US","Hu",1990,"Nec / Hudson Soft/Manuel C."
"TV Sports Basketball","tv-sports-basketball-us","US","Hu",1991,"Nec / Cinemaware"
"TV Sports Hockey","tv-sports-hockey-us","US","Hu",1991,"Nec / Cinemaware"
"World Court Tennis","world-court-tennis","US","Hu",1989,"Nec / Namco"
"Bikini Girls","bikini-girls","US","CD",,
"Hawaiian Island Girls","hawaiian-island-girls","US","CD",,
"Local Girls Of Hawaii","local-girls-of-hawaii","US","CD",,
"Bonk 3 CD: Bonk's Big Adventure","bonk-3-cd:-bonk's-big-adventure","US","SCD",,
"Implode","implode","US","SCD",2002,"MindRec Communications"
"Lords Of Thunder Demo Disc","lords-of-thunder-demo-disc","US","SCD",,
"Meteor Blaster DX","meteor-blaster-dx","US","SCD",,
"Sherlock Holmes Vol.2","sherlock-holmes-vol.2","US","SCD",,
"Syd Mead's Terraforming","syd-mead's-terraforming","US","SCD",,
"TurboDuo 3-in-1 Pack-In disc","turboduo-3-in-1-pack-in-disc","US","SCD",1992,"NEC / Hudson Soft / Red / Atlus"
